UNIVERSO,NIVEL_1,NIVEL_2,NIVEL_3,SKUS,SKUS_COM_CUSTO,LINHAS_VENDA,RECEITA_TOTAL,QTD_ARM_TOTAL,RECEITA_COM_CUSTO,QTD_ARM_COM_CUSTO,CMV,PRECO_PRATICADO_ARM,PRECO_PRATICADO_ARM_COM_CUSTO,CUSTO_MEDIO_ARM_PONDERADO,MARGEM_BRUTA_RS_UNIT,MARGEM_BRUTA_TOTAL,MARGEM_BRUTA_PCT,MARKUP_PONDERADO,COBERTURA_CUSTO_RECEITA_PCT,PART_RECEITA_UNIVERSO_PCT
REDE_COMPLETA,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEF - CAFETEIRAS,5,3,1678,1008711.154500,2917.000000,116129.160000,752.000000,64435.571200,345.804304,154.427074,85.685600,68.741474,51693.588800,44.513875,1.802252,11.512628,0.209052
REDE_COMPLETA,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,"DED - SANDUICHEIRAS, GRILLS E CHURRASQUEIRAS",4,2,870,164759.994000,1101.000000,114494.824500,856.000000,50869.340800,149.645771,133.755636,59.426800,74.328836,63625.483700,55.570620,2.250763,69.491884,0.034146
REDE_COMPLETA,"L - INFANTIL, LAZER E PETS",LF - MOVEIS INFANTIS,LFB - CADEIRAS E POLTRONAS INFANTIS,3,3,562,104834.520000,932.000000,104834.520000,932.000000,46957.455600,112.483391,112.483391,50.383536,62.099855,57877.064400,55.208022,2.232543,100.000000,0.021727
REDE_COMPLETA,I - ILUMINACAO,ID - JARDIM,IDF - POSTES,1,1,147,101581.200000,775.000000,101581.200000,775.000000,38624.614687,131.072516,131.072516,49.838212,81.234304,62956.585313,61.976611,2.629960,100.000000,0.021052
REDE_COMPLETA,"G - PORTAS, JANELAS E FECHADURAS",GA - PORTAS,GAB - PORTAS DE MADEIRA,5,5,184,99376.725000,241.000000,99376.725000,241.000000,43632.920000,412.351556,412.351556,181.049461,231.302095,55743.805000,56.093421,2.277563,100.000000,0.020596
REDE_COMPLETA,"L - INFANTIL, LAZER E PETS",LH - PRAIA E PISCINA,LHA - CADEIRAS DE PRAIA,2,2,338,97962.427500,563.000000,97962.427500,563.000000,41724.720000,174.000759,174.000759,74.111403,99.889356,56237.707500,57.407425,2.347827,100.000000,0.020302
REDE_COMPLETA,D - ELETROS,DF - ELETROPORTATEIS PARA CASA,DFA - FERROS DE PASSAR E PASSADEIRAS A VAPOR,7,2,2109,699424.097801,5833.000000,76038.259500,422.000000,42805.738800,119.908126,180.185449,101.435400,78.750049,33232.520700,43.704999,1.776357,10.871553,0.144954
REDE_COMPLETA,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEG - CENTRIFUGAS E ESPREMEDORES DE FRUTAS,1,1,560,74642.190000,742.000000,74642.190000,742.000000,34734.504000,100.595943,100.595943,46.812000,53.783943,39907.686000,53.465320,2.148935,100.000000,0.015469
REDE_COMPLETA,I - ILUMINACAO,IA - LAMPADAS,IAB - LAMPADAS LED TUBULAR,2,2,524,74103.540000,1906.000000,74103.540000,1906.000000,34504.730400,38.879087,38.879087,18.103216,20.775871,39598.809600,53.437136,2.147634,100.000000,0.015358
REDE_COMPLETA,"G - PORTAS, JANELAS E FECHADURAS",GA - PORTAS,"GAG - GUARNICOES, GRADES E ALIZARES",2,2,140,66565.170000,231.000000,66565.170000,231.000000,28282.720000,288.160909,288.160909,122.436017,165.724892,38282.450000,57.511233,2.353563,100.000000,0.013795
REDE_COMPLETA,I - ILUMINACAO,IC - COMERCIAL,ICD - PAINEIS,4,1,2358,671959.944304,39158.000000,56888.475000,568.000000,15713.265600,17.160221,100.155766,27.664200,72.491566,41175.209400,72.378824,3.620411,8.466052,0.139262
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BF - UTENSILIOS PARA PREPARACAO,BFC - CONJUNTOS PARA CHURRASCO,2,1,2422,80125.710000,3367.000000,49021.350000,1754.000000,21285.491600,23.797360,27.948318,12.135400,15.812918,27735.858400,56.579140,2.303041,61.180550,0.016606
REDE_COMPLETA,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEH - CHURRASQUEIRAS ELETRICAS,1,1,128,43002.645000,137.000000,43002.645000,137.000000,19471.536000,313.887920,313.887920,142.128000,171.759920,23531.109000,54.720143,2.208488,100.000000,0.008912
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BK - HIGIENE E LIMPEZA,BKI - ACESSORIOS DE LIMPEZA,6,4,5606,163492.185500,11397.000000,37199.851500,3900.000000,16713.369200,14.345195,9.538423,4.285479,5.252944,20486.482300,55.071409,2.225754,22.753290,0.033883
REDE_COMPLETA,D - ELETROS,DF - ELETROPORTATEIS PARA CASA,DFD - SECADORES E ESCOVAS,3,2,171,38397.450000,188.000000,31993.815000,155.000000,14811.580000,204.241755,206.411710,95.558581,110.853129,17182.235000,53.704865,2.160054,83.322760,0.007958
REDE_COMPLETA,W - LOUCAS E PIAS,WB - CUBAS E PIAS,WBA - CUBAS E LAVATORIOS DE LOUCA,38,1,2751,1708762.786500,3748.000000,20145.300000,34.000000,11439.762400,455.913230,592.508824,336.463600,256.045224,8705.537600,43.213740,1.760989,1.178941,0.354136
REDE_COMPLETA,V - DECORACAO,VA - OBJETOS PARA SALA E QUARTO,VAA - FUTTONS,5,1,1263,161124.656000,3105.000000,14898.870000,326.000000,5791.716000,51.891999,45.702055,17.766000,27.936055,9107.154000,61.126475,2.572445,9.246797,0.033393
REDE_COMPLETA,T - ARTIGOS DE EPOCA,TC - DECORACAO NATALINA,TCB - ENFEITES NATALINOS,2,1,417,52868.996250,3367.000000,13975.045000,711.000000,4290.742800,15.702108,19.655478,6.034800,13.620678,9684.302200,69.297109,3.257022,26.433347,0.010957
REDE_COMPLETA,V - DECORACAO,VA - OBJETOS PARA SALA E QUARTO,VAP - VASOS DECORATIVOS,6,2,847,66575.355000,1116.000000,13312.950000,138.000000,5092.957600,59.655336,96.470652,36.905490,59.565162,8219.992400,61.744335,2.613992,19.996814,0.013798
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,"EAD - TOMADAS DE REDE, TELEFONE E TV",3,1,1241,53671.485000,2538.000000,12741.435000,613.000000,4546.375800,21.147157,20.785375,7.416600,13.368775,8195.059200,64.318181,2.802548,23.739673,0.011123
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAD - COBRE LEITOS E COLCHAS,35,1,10239,1966224.736875,15655.000000,11145.750000,71.000000,2405.977000,125.597236,156.982394,33.887000,123.095394,8739.773000,78.413503,4.632526,0.566860,0.407494
REDE_COMPLETA,E - MATERIAIS ELETRICOS,ED - PROTECAO DE CIRCUITOS ELETRICOS,EDB - DISPOSITIVOS DE PROTECAO CONTRA SURTOS - DPS,8,1,1738,158037.600000,2875.000000,6790.560000,238.000000,2322.213600,54.969600,28.531765,9.757200,18.774565,4468.346400,65.802326,2.924175,4.296800,0.032753
REDE_COMPLETA,E - MATERIAIS ELETRICOS,"EC - CAIXAS, DUTOS E CALHAS ELETRICAS",ECQ - ACESSORIOS DE SOBREPOR,1,1,638,5598.573750,1894.000000,5598.573750,1894.000000,2065.217600,2.955952,2.955952,1.090400,1.865552,3533.356150,63.111719,2.710888,100.000000,0.001160
REDE_COMPLETA,I - ILUMINACAO,IB - RESIDENCIAL,IBM - SUPORTES E TRILHOS,1,1,160,5581.380000,364.000000,5581.380000,364.000000,1539.720000,15.333462,15.333462,4.230000,11.103462,4041.660000,72.413274,3.624932,100.000000,0.001157
REDE_COMPLETA,R - ELETRONICOS,RA - IMAGEM,RAA - TVS,23,0,7355,47348811.333185,19069.000000,0.000000,0.000000,0.000000,2483.025399,,,,0.000000,,,0.000000,9.812905
REDE_COMPLETA,S - TINTAS E QUIMICOS,SB - MASSAS E TEXTURAS,"SBA - MASSAS ACRILICAS, CORRIDA E PARA MADEIRA",1,0,5596,9903877.893793,145797.000000,0.000000,0.000000,0.000000,67.929230,,,,0.000000,,,0.000000,2.052550
REDE_COMPLETA,D - ELETROS,DA - AR E VENTILACAO,DAA - AR CONDICIONADO DE JANELA,3,0,1821,9202115.403250,4254.000000,0.000000,0.000000,0.000000,2163.167702,,,,0.000000,,,0.000000,1.907112
REDE_COMPLETA,D - ELETROS,DA - AR E VENTILACAO,DAB - VENTILADORES DE MESA,8,0,4251,7388923.256197,29466.000000,0.000000,0.000000,0.000000,250.760987,,,,0.000000,,,0.000000,1.531333
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KC - BANHO,KCA - TOALHAS DE BANHO,86,0,42957,4853043.454083,80817.000000,0.000000,0.000000,0.000000,60.049785,,,,0.000000,,,0.000000,1.005779
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KC - BANHO,KCD - JOGOS DE TOALHAS,39,0,22120,4425363.674586,53297.000000,0.000000,0.000000,0.000000,83.032135,,,,0.000000,,,0.000000,0.917144
REDE_COMPLETA,F - FERRAMENTAS,"FA - GOLPE, PERFURACAO E FIXACAO ELETRICA",FAC - MARTELETES E MARTELOS ELETRICOS,3,0,3217,4381410.341000,4982.000000,0.000000,0.000000,0.000000,879.448081,,,,0.000000,,,0.000000,0.908035
REDE_COMPLETA,V - DECORACAO,VF - CORTINAS,VFA - CORTINAS,41,0,14983,3984680.208568,27670.000000,0.000000,0.000000,0.000000,144.007236,,,,0.000000,,,0.000000,0.825814
REDE_COMPLETA,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCB - ACESSORIOS PARA BANHEIRO,29,0,24739,3748404.685080,69559.000000,0.000000,0.000000,0.000000,53.888134,,,,0.000000,,,0.000000,0.776846
REDE_COMPLETA,U - METAIS E ACESSORIOS,"UB - TORNEIRAS, BICAS E MISTURADORES",UBN - TORNEIRAS LAVATÓRIO,6,0,7324,3569214.031508,20057.000000,0.000000,0.000000,0.000000,177.953534,,,,0.000000,,,0.000000,0.739709
REDE_COMPLETA,U - METAIS E ACESSORIOS,UA - DUCHAS E CHUVEIROS,UAA - CHUVEIROS,15,0,7902,3425709.309386,21540.000000,0.000000,0.000000,0.000000,159.039429,,,,0.000000,,,0.000000,0.709968
REDE_COMPLETA,S - TINTAS E QUIMICOS,SA - TINTAS,SAB - TINTAS MANIPULADAS,8,0,9058,3276249.893925,16112.000000,0.000000,0.000000,0.000000,203.342223,,,,0.000000,,,0.000000,0.678993
REDE_COMPLETA,S - TINTAS E QUIMICOS,SA - TINTAS,SAA - TINTAS ACRILICAS E PVA,23,0,11406,3233824.804000,19322.000000,0.000000,0.000000,0.000000,167.364911,,,,0.000000,,,0.000000,0.670201
REDE_COMPLETA,D - ELETROS,DA - AR E VENTILACAO,DAC - VENTILADORES DE TETO,7,0,3737,3132584.430101,11778.000000,0.000000,0.000000,0.000000,265.969131,,,,0.000000,,,0.000000,0.649219
REDE_COMPLETA,D - ELETROS,DA - AR E VENTILACAO,DAN - VENTILADORES DE PAREDE,2,0,2662,3101899.587884,12626.000000,0.000000,0.000000,0.000000,245.675557,,,,0.000000,,,0.000000,0.642860
REDE_COMPLETA,U - METAIS E ACESSORIOS,UA - DUCHAS E CHUVEIROS,UAE - DUCHAS HIGIENICAS,4,0,4839,3076265.999149,16408.000000,0.000000,0.000000,0.000000,187.485739,,,,0.000000,,,0.000000,0.637547
REDE_COMPLETA,N - INDUSTRIAL E NEGOCIOS,NB - REFRIGERACAO E CONSERVACAO INDUSTRIAL,NBC - CONSERVADORES E FREEZERS,18,0,626,2940355.656000,818.000000,0.000000,0.000000,0.000000,3594.566817,,,,0.000000,,,0.000000,0.609380
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BA - COZINHAR,BAC - PANELAS DE PRESSAO,6,0,4788,2895544.440041,16019.000000,0.000000,0.000000,0.000000,180.756879,,,,0.000000,,,0.000000,0.600093
REDE_COMPLETA,"G - PORTAS, JANELAS E FECHADURAS",GC - FECHADURAS,GCC - FECHADURAS DIGITAIS,6,0,2580,2520884.717750,4381.000000,0.000000,0.000000,0.000000,575.413083,,,,0.000000,,,0.000000,0.522446
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAL - MESAS DE JANTAR,10,0,2508,2316608.964250,3221.000000,0.000000,0.000000,0.000000,719.220417,,,,0.000000,,,0.000000,0.480111
REDE_COMPLETA,"G - PORTAS, JANELAS E FECHADURAS",GC - FECHADURAS,GCA - FECHADURAS PARA PORTA,14,0,9120,2299018.450000,25264.000000,0.000000,0.000000,0.000000,90.999780,,,,0.000000,,,0.000000,0.476465
REDE_COMPLETA,D - ELETROS,DB - REFRIGERACAO,DBE - ADEGAS CLIMATIZADAS,14,0,991,2039106.868225,1291.000000,0.000000,0.000000,0.000000,1579.478597,,,,0.000000,,,0.000000,0.422599
REDE_COMPLETA,O - MOVEIS,OC - QUARTO,OCL - CONJUNTOS DE CAMA BOX,1,0,603,1878231.045833,2594.000000,0.000000,0.000000,0.000000,724.067481,,,,0.000000,,,0.000000,0.389258
REDE_COMPLETA,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCC - MICRO-ONDAS,7,0,1286,1706453.101500,2112.000000,0.000000,0.000000,0.000000,807.979688,,,,0.000000,,,0.000000,0.353657
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAH - TRAVESSEIROS,1,0,1988,1571732.344275,35731.000000,0.000000,0.000000,0.000000,43.987919,,,,0.000000,,,0.000000,0.325737
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDP - ORGANIZADORES DE COZINHA,21,0,19275,1511231.292250,35197.000000,0.000000,0.000000,0.000000,42.936367,,,,0.000000,,,0.000000,0.313198
REDE_COMPLETA,F - FERRAMENTAS,FD - ACABAMENTO ELETRICO,FDA - ESMERILHADEIRAS E POLITRIZES ELETRICOS,5,0,2894,1491146.569250,5086.000000,0.000000,0.000000,0.000000,293.186506,,,,0.000000,,,0.000000,0.309036
REDE_COMPLETA,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCF - TAPETES DE BANHEIRO,9,0,10624,1444899.192080,47102.000000,0.000000,0.000000,0.000000,30.675963,,,,0.000000,,,0.000000,0.299451
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BA - COZINHAR,BAA - CONJUNTOS DE PANELAS,6,0,2276,1435484.382500,3606.000000,0.000000,0.000000,0.000000,398.082191,,,,0.000000,,,0.000000,0.297500
REDE_COMPLETA,O - MOVEIS,OC - QUARTO,OCC - NICHOS E PRATELEIRAS,22,0,13064,1432711.280000,21494.000000,0.000000,0.000000,0.000000,66.656336,,,,0.000000,,,0.000000,0.296925
REDE_COMPLETA,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODC - BALCOES E GABINETES PARA COZINHA,17,0,1287,1263780.766500,1642.000000,0.000000,0.000000,0.000000,769.659419,,,,0.000000,,,0.000000,0.261915
REDE_COMPLETA,V - DECORACAO,VF - CORTINAS,VFB - PERSIANAS,18,0,4355,1205096.613000,5931.000000,0.000000,0.000000,0.000000,203.186075,,,,0.000000,,,0.000000,0.249753
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BA - COZINHAR,"BAD - FRIGIDEIRAS, BISTEQUEIRAS E PAELLERAS",21,0,8008,1199045.303181,13080.000000,0.000000,0.000000,0.000000,91.670130,,,,0.000000,,,0.000000,0.248499
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KC - BANHO,KCB - TOALHA DE LAVABO E ROSTO,55,0,28014,1191475.993750,50475.000000,0.000000,0.000000,0.000000,23.605270,,,,0.000000,,,0.000000,0.246930
REDE_COMPLETA,O - MOVEIS,OE - BANHEIRO,OEA - GABINETES,7,0,1730,1186313.551500,1932.000000,0.000000,0.000000,0.000000,614.033929,,,,0.000000,,,0.000000,0.245860
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KC - BANHO,KCC - TOALHAS DE PISO,33,0,27680,1181532.596387,65034.000000,0.000000,0.000000,0.000000,18.167921,,,,0.000000,,,0.000000,0.244869
REDE_COMPLETA,O - MOVEIS,OF - ESCRITORIO,OFA - MESAS PARA ESCRITORIO,10,0,2092,1003902.452000,2619.000000,0.000000,0.000000,0.000000,383.315178,,,,0.000000,,,0.000000,0.208056
REDE_COMPLETA,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCI - UTENSILIOS PARA BANHEIRO,31,0,13437,971814.833500,18779.000000,0.000000,0.000000,0.000000,51.750084,,,,0.000000,,,0.000000,0.201406
REDE_COMPLETA,W - LOUCAS E PIAS,WA - BACIAS E CAIXAS,WAC - CONJUNTO DE BACIA E CAIXA PARA ACOPLAR,5,0,426,957368.832000,644.000000,0.000000,0.000000,0.000000,1486.597565,,,,0.000000,,,0.000000,0.198412
REDE_COMPLETA,M - MAQUINAS E MOTORES,MF - AGRICOLAS E JARDINAGEM,MFC - MOTOSSERRAS E ELETROSERRAS,3,0,547,931258.293000,643.000000,0.000000,0.000000,0.000000,1448.302166,,,,0.000000,,,0.000000,0.193001
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAF - CAPAS E PROTETORES PARA COLCHAO,8,0,5489,917069.902000,12865.000000,0.000000,0.000000,0.000000,71.284097,,,,0.000000,,,0.000000,0.190060
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAC - COBERTORES E MANTAS,3,0,3400,894318.532381,15341.000000,0.000000,0.000000,0.000000,58.295974,,,,0.000000,,,0.000000,0.185345
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAG - MESAS DE CANTO,6,0,3897,874343.421000,5407.000000,0.000000,0.000000,0.000000,161.705830,,,,0.000000,,,0.000000,0.181205
REDE_COMPLETA,E - MATERIAIS ELETRICOS,EK - PROTECAO DE EQUIPAMENTOS ELETRICOS,EKA - FILTROS DE LINHA,3,0,4693,853744.242156,24328.000000,0.000000,0.000000,0.000000,35.093071,,,,0.000000,,,0.000000,0.176936
REDE_COMPLETA,U - METAIS E ACESSORIOS,"UB - TORNEIRAS, BICAS E MISTURADORES",UBA - TORNEIRAS COZINHA PIA,7,0,1938,846044.010651,8577.000000,0.000000,0.000000,0.000000,98.641018,,,,0.000000,,,0.000000,0.175340
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BJ - JOGOS E CONJUNTOS PARA SERVIR,BJB - CONJUNTOS DE TALHERES,4,0,2347,830228.400750,4016.000000,0.000000,0.000000,0.000000,206.730179,,,,0.000000,,,0.000000,0.172062
REDE_COMPLETA,W - LOUCAS E PIAS,WB - CUBAS E PIAS,WBB - CUBAS E PIAS PARA COZINHA,5,0,1889,819445.949000,2708.000000,0.000000,0.000000,0.000000,302.601901,,,,0.000000,,,0.000000,0.169828
REDE_COMPLETA,U - METAIS E ACESSORIOS,"UB - TORNEIRAS, BICAS E MISTURADORES",UBM - TORNEIRAS COZINHA PAREDE,4,0,1844,786784.723518,9348.000000,0.000000,0.000000,0.000000,84.166102,,,,0.000000,,,0.000000,0.163059
REDE_COMPLETA,M - MAQUINAS E MOTORES,MF - AGRICOLAS E JARDINAGEM,MFA - ROCADEIRAS,3,0,199,747685.963500,219.000000,0.000000,0.000000,0.000000,3414.091158,,,,0.000000,,,0.000000,0.154956
REDE_COMPLETA,M - MAQUINAS E MOTORES,MF - AGRICOLAS E JARDINAGEM,MFD - FORRAGEIRAS,1,0,447,747484.269000,554.000000,0.000000,0.000000,0.000000,1349.249583,,,,0.000000,,,0.000000,0.154914
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BA - COZINHAR,BAG - CUSCUZEIRAS E COZI-VAPOR,4,0,4948,743482.101250,8645.000000,0.000000,0.000000,0.000000,86.001400,,,,0.000000,,,0.000000,0.154085
REDE_COMPLETA,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAA - FOGOES,11,0,558,739451.643000,590.000000,0.000000,0.000000,0.000000,1253.307869,,,,0.000000,,,0.000000,0.153249
REDE_COMPLETA,A - AUTOMOTIVO,AD - LUBRIFICANTES E ADITIVOS,ADA - OLEOS LUBRIFICANTES AUTOMOTIVOS,4,0,3005,737055.500250,15873.000000,0.000000,0.000000,0.000000,46.434543,,,,0.000000,,,0.000000,0.152753
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAD - POLTRONAS RECLINAVEIS,3,0,436,713529.075000,570.000000,0.000000,0.000000,0.000000,1251.805395,,,,0.000000,,,0.000000,0.147877
REDE_COMPLETA,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODI - PANELEIROS,8,0,446,695278.888500,510.000000,0.000000,0.000000,0.000000,1363.291938,,,,0.000000,,,0.000000,0.144095
REDE_COMPLETA,V - DECORACAO,VG - TAPETES,VGA - TAPETE DE SALA E PASSADEIRA,19,0,6343,695030.367500,9681.000000,0.000000,0.000000,0.000000,71.793241,,,,0.000000,,,0.000000,0.144043
REDE_COMPLETA,F - FERRAMENTAS,"FA - GOLPE, PERFURACAO E FIXACAO ELETRICA",FAA - FURADEIRAS E PARAFUSADEIRAS ELETRICAS,4,0,1409,611972.508000,2796.000000,0.000000,0.000000,0.000000,218.874288,,,,0.000000,,,0.000000,0.126830
REDE_COMPLETA,V - DECORACAO,VG - TAPETES,VGC - TAPETES E CAPACHOS DE ENTRADA,9,0,8078,608475.342273,29970.000000,0.000000,0.000000,0.000000,20.302814,,,,0.000000,,,0.000000,0.126105
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BL - LAVANDERIA,BLF - TABUAS DE PASSAR,2,0,2162,600459.251583,5865.000000,0.000000,0.000000,0.000000,102.380094,,,,0.000000,,,0.000000,0.124443
REDE_COMPLETA,N - INDUSTRIAL E NEGOCIOS,NC - PROCESSADORES INDUSTRIAIS,NCB - LIQUIDIFICADORES,10,0,498,588749.700000,539.000000,0.000000,0.000000,0.000000,1092.300000,,,,0.000000,,,0.000000,0.122017
REDE_COMPLETA,S - TINTAS E QUIMICOS,SF - SELADORES E VERNIZES,SFA - SELADORES,1,0,1258,578857.562500,2433.000000,0.000000,0.000000,0.000000,237.919261,,,,0.000000,,,0.000000,0.119967
REDE_COMPLETA,S - TINTAS E QUIMICOS,SA - TINTAS,SAC - TINTAS ESMALTE,8,0,3739,563797.466000,8706.000000,0.000000,0.000000,0.000000,64.759645,,,,0.000000,,,0.000000,0.116845
REDE_COMPLETA,W - LOUCAS E PIAS,WA - BACIAS E CAIXAS,WAA - BACIAS SANITARIAS,20,0,897,560272.440000,1060.000000,0.000000,0.000000,0.000000,528.558906,,,,0.000000,,,0.000000,0.116115
REDE_COMPLETA,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCE - COIFAS E DEPURADORES,10,0,355,558556.498500,380.000000,0.000000,0.000000,0.000000,1469.885522,,,,0.000000,,,0.000000,0.115759
REDE_COMPLETA,M - MAQUINAS E MOTORES,MJ - MARCENARIA,MJA - SERRAS ELETRICAS E CIRCULARES DE BANCADA,2,0,271,540657.904500,284.000000,0.000000,0.000000,0.000000,1903.725016,,,,0.000000,,,0.000000,0.112050
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDF - CESTAS ORGANIZADORAS,12,0,12867,534813.056625,38529.000000,0.000000,0.000000,0.000000,13.880793,,,,0.000000,,,0.000000,0.110838
REDE_COMPLETA,Q - BASICOS CONSTRUCAO,QJ - SUPORTES,QJC - SUPORTES FIXOS PARA PRATELEIRA,10,0,9207,533283.252250,41004.000000,0.000000,0.000000,0.000000,13.005640,,,,0.000000,,,0.000000,0.110521
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KB - MESA,KBH - PANOS DE COPA E FOGAO,15,0,11548,533196.454750,41316.000000,0.000000,0.000000,0.000000,12.905326,,,,0.000000,,,0.000000,0.110503
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BK - HIGIENE E LIMPEZA,BKA - LIXEIRAS,10,0,5287,524909.231000,8853.000000,0.000000,0.000000,0.000000,59.291679,,,,0.000000,,,0.000000,0.108786
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAI - RACKS,3,0,576,517671.665000,846.000000,0.000000,0.000000,0.000000,611.905041,,,,0.000000,,,0.000000,0.107286
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAI - FRONHAS,11,0,5163,494001.234000,20406.000000,0.000000,0.000000,0.000000,24.208627,,,,0.000000,,,0.000000,0.102380
REDE_COMPLETA,U - METAIS E ACESSORIOS,UA - DUCHAS E CHUVEIROS,UAB - RESISTENCIAS ELETRICAS,12,0,5741,487320.731250,11158.000000,0.000000,0.000000,0.000000,43.674559,,,,0.000000,,,0.000000,0.100996
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAS - ESTANTE HOME,4,0,336,480752.685000,359.000000,0.000000,0.000000,0.000000,1339.143969,,,,0.000000,,,0.000000,0.099635
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,"BBK - JARRAS, GARRAFAS E DECANTERS - PRESENTES",15,0,7126,474241.017250,14012.000000,0.000000,0.000000,0.000000,33.845348,,,,0.000000,,,0.000000,0.098285
REDE_COMPLETA,S - TINTAS E QUIMICOS,SC - ADERENTES E VEDADORES,"SCC - ADESIVOS, MASSAS E COLAS",7,0,6117,473935.554750,11429.000000,0.000000,0.000000,0.000000,41.467806,,,,0.000000,,,0.000000,0.098222
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBL - SALADEIRAS E TIGELAS - PRESENTES,10,0,4819,465913.428444,35012.000000,0.000000,0.000000,0.000000,13.307250,,,,0.000000,,,0.000000,0.096559
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BE - ARMAZENAR,BEC - POTES - PRESENTES,23,0,8496,457152.892000,16738.000000,0.000000,0.000000,0.000000,27.312277,,,,0.000000,,,0.000000,0.094744
REDE_COMPLETA,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAT - PAINEL HOME,3,0,366,427389.375000,426.000000,0.000000,0.000000,0.000000,1003.261444,,,,0.000000,,,0.000000,0.088575
REDE_COMPLETA,V - DECORACAO,VC - OBJETOS PARA JARDIM,VCB - GRAMAS ARTIFICIAS,3,0,1395,421659.241500,2587.000000,0.000000,0.000000,0.000000,162.991589,,,,0.000000,,,0.000000,0.087388
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBI - BULES E GARRAFAS TERMICAS,10,0,5737,404118.425500,10421.000000,0.000000,0.000000,0.000000,38.779237,,,,0.000000,,,0.000000,0.083752
REDE_COMPLETA,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBG - TACAS - PRESENTES,13,0,3673,392029.951469,28801.000000,0.000000,0.000000,0.000000,13.611678,,,,0.000000,,,0.000000,0.081247
REDE_COMPLETA,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCK - ESTRADOS PARA BANHEIRO,2,0,2083,360913.595000,3228.000000,0.000000,0.000000,0.000000,111.807186,,,,0.000000,,,0.000000,0.074798
REDE_COMPLETA,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEA - LIQUIDIFICADORES E MISTURADORES,6,0,950,353076.916500,1175.000000,0.000000,0.000000,0.000000,300.490993,,,,0.000000,,,0.000000,0.073174
REDE_COMPLETA,"K - CAMA, MESA E BANHO",KA - CAMA,KAB - LENCOIS,8,0,2336,351624.192500,4782.000000,0.000000,0.000000,0.000000,73.530781,,,,0.000000,,,0.000000,0.072873
