UNIVERSO_OPERACIONAL,COD_EMPRESA,CD_CIDADE,CD_ESTADO,CODIGO,DESCRICAO,NIVEL_1,CURVA_ABC_RECEITA,CURVA_ABC_ORIGEM,REPRICING_N_EMBALAGENS,REPRICING_FAIXA,SINAL_MARGEM_AUDITAVEL,SINAL_PRECO_LISTA,FLAG_CUSTO_VALIDO,MARGEM_BRUTA_PCT_COM_CUSTO,FLAG_MARGEM_NEGATIVA,REPRICING_RECEITA,ACAO_PRIMARIA,FAIXA_PRIORIDADE
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,331737,"LAMP.LED VELA CL 4,5W AM E14    MBIV",I - ILUMINACAO,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,46.924500,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,448451,"REVEST.A 35X58 RVE35910       2,00M2",C - PISOS E REVESTIMENTOS,B,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,41.790000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,407150,PORTA-BOLO IX 32CM C/TP     1525/499,B - UTILIDADES DOMESTICAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,24.045000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,441145,TORNEIRA PIA COZ. HYDRAPLUS 1167  PT,U - METAIS E ACESSORIOS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,20.895000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,457905,GARRAFA AGUA VID.1.0L C/T      WATER,B - UTILIDADES DOMESTICAS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,13.545000,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,359241,GRELHA PLS  ESGOTO QUADRADA    100MM,H - TUBOS E CONEXOES,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,3.244500,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,347230,ABRACAD.PLS P/TUBO 40 A 75MM,E - MATERIAIS ELETRICOS,C,UNIVERSO_OPERACIONAL,1.000000,ALTA,0,1,0,,0,2.089500,REPRECIFICAR,MEDIA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,477961,LUSTRE LED 3EM1 20W    ACR-003D 6058,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,1,0,1,5.639293,0,108547.624500,PROMOVER,ALTA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,452121,FRITAD.ELET.4L AFN-40-BI     PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,107784.181105,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,489647,PANELA PRESSAO ANTIAD.4.5L   5306897,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,105091.560000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,300807,DUCHA OPTIMA          5500W 548 M127,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,104479.152500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,464040,FRIGOBAR 67L MDRD108FGA012   BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,104421.402750,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,446034,FECH.DIG.SOB.                 FSP100,"G - PORTAS, JANELAS E FECHADURAS",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,104091.855000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,449065,PANELA PRESSAO ANTIAD.4.5L   GR 5481,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,103656.994000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,489647,PANELA PRESSAO ANTIAD.4.5L   5306897,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,102411.844500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,477961,LUSTRE LED 3EM1 20W    ACR-003D 6058,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,1,0,1,5.639293,0,101711.799000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,201240,TABUA PASSAR ROUPA MAD.    91750/140,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,100812.441333,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,452083,LAV.ROUPA 12.0KG CWH12BBB    BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,100617.720000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,489642,TV LED 75 UHD SMT 4K        75UT8050,R - ELETRONICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,99451.705500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,477355,TOALHA JG 2PC GRECIA CINTA   VD 3074,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,97508.682250,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,477961,LUSTRE LED 3EM1 20W    ACR-003D 6058,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,1,0,1,5.639293,0,95740.984500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,489647,PANELA PRESSAO ANTIAD.4.5L   5306897,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,94615.458000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,300761,DUCHA OPTIMA          6800W 549 M220,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,94350.042500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,367905,COOKTOP 5B GAS VID.     6985 PT MBIV,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,45.435456,0,93616.215000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,470858,COND.SPLIT 18000 COND.AR18CV INV.172,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,93035.575500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,452083,LAV.ROUPA 12.0KG CWH12BBB    BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,90938.106000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,471467,PANELA JG ANTIAD.5PC   CZ 9295306577,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,90784.995000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,403409,FITA LED 5M  IP20 5W/M   IR70 AM 12V,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,89101.792500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,201240,TABUA PASSAR ROUPA MAD.    91750/140,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,88962.615000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,477356,TOALHA JG 2PC GRECIA CINTA   AZ 3165,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,88873.752625,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,439331,MANTA CASAL MICROF.180X220 SORTIDA 2,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,87721.264870,PROMOVER,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,440039,"PORCEL.A 120X120 EPO.ONIX M.LX2,88M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,87613.898400,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,22.749416,0,87103.487042,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,452121,FRITAD.ELET.4L AFN-40-BI     PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,86661.760500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,449065,PANELA PRESSAO ANTIAD.4.5L   GR 5481,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,86238.925500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,469140,FOGAO PISO 5B          FE5DP PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,84809.770500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,481973,COND.SPLIT EVAP 9000  HIQI09 INV.201,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,84509.145000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,403647,PANELA PRESSAO ANTIAD.4.5L   CZ 6776,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,84214.175455,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,449065,PANELA PRESSAO ANTIAD.4.5L   GR 5481,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,82959.492000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,473195,PAINEL LED EMB. 18W BR QUAD.    MBIV,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,82770.325029,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,446034,FECH.DIG.SOB.                 FSP100,"G - PORTAS, JANELAS E FECHADURAS",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,82713.750000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,456650,COND.SPLIT 12000 EVAP.S4NW12 QF  116,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,82415.660250,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,441981,LUSTRE LED 3EM1 45W   RS LP-02R 5183,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,40.103049,0,79855.125000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,423168,FRITAD.ELET.3.5L  FAMILY   AF30 M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,78610.140000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,432017,CONSERV.HOR 2P 468L      ECH500 M220,N - INDUSTRIAL E NEGOCIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,78467.340000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,439331,MANTA CASAL MICROF.180X220 SORTIDA 2,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,77821.671638,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,441981,LUSTRE LED 3EM1 45W   RS LP-02R 5183,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,40.103049,0,77714.784000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,380586,"CER.A 60X60 CLAS.BRANCO RT P4 2,12M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,77480.827200,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,452120,FRITAD.ELET.4L AFN-40-BI     PT M127,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,75708.706500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,201240,TABUA PASSAR ROUPA MAD.    91750/140,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,75575.718750,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,469421,CADEIRA FIBRA DIANA               PL,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,39.639209,0,75573.277500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,485340,TOALHA JG 2PC ASPEN EXTRA SOFT    BR,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,75187.665000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,440532,FRIGIDEIRA ANTIAD.03PC      PT 05725,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,74832.005077,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,429459,INT.SPL CJ.1S 10A         LGZ010 POP,E - MATERIAIS ELETRICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,32.887214,0,74402.843775,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,480820,COND.SPLIT 12000 COND.S3UW12 Q/F 190,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,74314.576000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,419820,TORNEIRA PIA PARE.PT HYDRAMOTION1168,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,74244.810000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,477352,TOALHA JG 2PC GRECIA CINTA   BR 1011,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,74227.188000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,300761,DUCHA OPTIMA          6800W 549 M220,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,73847.636705,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,451906,COND.SPLIT 18000 COND ATUW18 INV.106,D - ELETROS,B,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,73279.668000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,450470,MESA LAT. 0.45X0.30 MDF        BR/DO,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,73116.694000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,429459,INT.SPL CJ.1S 10A         LGZ010 POP,E - MATERIAIS ELETRICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,32.887214,0,73041.733030,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,423168,FRITAD.ELET.3.5L  FAMILY   AF30 M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,72539.817000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,452121,FRITAD.ELET.4L AFN-40-BI     PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,72321.060000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,478699,"PORCEL.A 58X58 ESM.LIME.MUS.AC1,68M2",C - PISOS E REVESTIMENTOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,36.639697,0,72284.310000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,450470,MESA LAT. 0.45X0.30 MDF        BR/DO,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,72206.890000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,419715,FORNO MICR.20L 1150W MTO30   BR M127,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,72082.500000,PROMOVER,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,463303,COIFA 90CM ILH. TOUCH 90CIV  PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,71696.100000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,423168,FRITAD.ELET.3.5L  FAMILY   AF30 M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,71499.960000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,485336,TOALHA JG 2PC LILLE EXTRA SOFT   BR,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,71387.610000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,449065,PANELA PRESSAO ANTIAD.4.5L   GR 5481,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,71252.496000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,477961,LUSTRE LED 3EM1 20W    ACR-003D 6058,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,1,0,1,5.639293,0,70343.584500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,429455,TOM.CJ.1T 2P+T 10A        LGX030 POP,E - MATERIAIS ELETRICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,22.749416,0,69398.192962,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,344180,CAFET.CAPS.15B         VERSA VM M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,69387.465000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,419718,FORNO MICR.34L 1500W MEO44   BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,68995.825500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,478112,REFRIG. 2P 490L FF INV. IB7  BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,35.708394,0,68151.153000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,5,ARACAJU,SE,446034,FECH.DIG.SOB.                 FSP100,"G - PORTAS, JANELAS E FECHADURAS",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,67527.894000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,344180,CAFET.CAPS.15B         VERSA VM M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,67203.465000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,452083,LAV.ROUPA 12.0KG CWH12BBB    BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,66990.420000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,470853,COND.SPLIT 12000 EVAP.AR12CV INV.171,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,65992.720500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,488929,FERRO PASSAR SEC.  HD1172/80 CZ M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,65524.618176,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,419820,TORNEIRA PIA PARE.PT HYDRAMOTION1168,U - METAIS E ACESSORIOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,65129.878333,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,451698,"TINT.EMBORRACHADA PLS   3,6L BR.NEVE",S - TINTAS E QUIMICOS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,64217.380500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,419718,FORNO MICR.34L 1500W MEO44   BR M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,63904.470000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,469421,CADEIRA FIBRA DIANA               PL,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,1,39.639209,0,63705.180000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,403409,FITA LED 5M  IP20 5W/M   IR70 AM 12V,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,63204.225000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,463804,FRITAD.ELET.    12L 75666-03 PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,63063.315000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,485340,TOALHA JG 2PC ASPEN EXTRA SOFT    BR,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,62916.840000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,7,NATAL,RN,201240,TABUA PASSAR ROUPA MAD.    91750/140,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,61882.800000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,1,GARANHUNS,PE,439331,MANTA CASAL MICROF.180X220 SORTIDA 2,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,61661.363295,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,8,CARUARU,PE,452121,FRITAD.ELET.4L AFN-40-BI     PT M220,D - ELETROS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,61420.107000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,477961,LUSTRE LED 3EM1 20W    ACR-003D 6058,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,1,0,1,5.639293,0,61111.879500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,6,JOAO PESSOA,PB,201240,TABUA PASSAR ROUPA MAD.    91750/140,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,61029.360000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,473195,PAINEL LED EMB. 18W BR QUAD.    MBIV,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,59840.825500,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,470051,LUSTRE LED 30W NE       LP-203D 5683,I - ILUMINACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,59406.615000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,477356,TOALHA JG 2PC GRECIA CINTA   AZ 3165,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,58991.352000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,2,RECIFE,PE,477356,TOALHA JG 2PC GRECIA CINTA   AZ 3165,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,58799.640375,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,4,RECIFE,PE,419038,CORTINA 240X160 PTK.LISA SLIM    2MF,V - DECORACAO,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,58576.980000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,201240,TABUA PASSAR ROUPA MAD.    91750/140,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,58576.245000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,92,CABO DE SANTO AGOSTINHO,PE,450951,ESTANTE HOME 2.00X1.86        AMD/CH,O - MOVEIS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,58048.935000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,3,SALVADOR,BA,477352,TOALHA JG 2PC GRECIA CINTA   BR 1011,"K - CAMA, MESA E BANHO",A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,57850.660000,REPRECIFICAR,BAIXA
REDE_FISICA_SEM_LOJA93,9,SALVADOR,BA,489647,PANELA PRESSAO ANTIAD.4.5L   5306897,B - UTILIDADES DOMESTICAS,A,UNIVERSO_OPERACIONAL,1.000000,MEDIA,0,1,0,,0,57630.835500,REPRECIFICAR,BAIXA
