UNIVERSO,NIVEL_1,NIVEL_2,NIVEL_3,PARES_LOJA_PRODUTO,SKUS_DISTINTOS,LOJAS_DISTINTAS,RECEITA_HISTORICA_TOTAL,RECEITA_RUPTURA_CRITICO,RECEITA_EM_RUPTURA,RECEITA_CRITICO,PARES_RUPTURA_CRITICO,PARES_COM_RECEITA_HISTORICA,PARES_SEM_RECEITA_HISTORICA,PARES_DIAS_COBERTURA_FINITO,PARES_DIAS_COBERTURA_INFINITO,DIAS_COBERTURA_MEDIA_FINITA,DIAS_COBERTURA_MEDIANA_FINITA,DIAS_COBERTURA_P25_FINITA,DIAS_COBERTURA_P75_FINITA,ESTOQUE_PROJ_TOTAL,ESTOQUE_PROJ_MEDIANA,VENDA_MEDIA_MES_TOTAL,PARES_EM_RUPTURA,PARES_CRITICO,PARES_ATENCAO,PARES_SAUDAVEL,PARES_STATUS_SEM_VENDA,PCT_PARES_RUPTURA_CRITICO,PCT_PARES_EM_RUPTURA,PCT_PARES_CRITICO,PCT_PARES_DIAS_INFINITO,PCT_PARES_SEM_RECEITA_HISTORICA,PART_RECEITA_RISCO_PCT,PART_RECEITA_UNIVERSO_PCT,PART_RECEITA_RISCO_UNIVERSO_PCT,RECEITA_ETAPA3,TRANSACOES_ETAPA3_LINHAS_VENDA,SKUS_ATIVOS_ETAPA3,PART_RECEITA_ETAPA3_PCT,VAR_RECEITA_2025_VS_2024_ETAPA3_PCT,DIF_RECEITA_VS_ETAPA3,RANK_REPOSICAO
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VG - TAPETES,VGA - TAPETE DE SALA E PASSADEIRA,182,19,10,695030.367500,664989.878000,652150.793000,12839.085000,175,164,18,182,0,11.068405,0.000000,0.000000,0.000000,-6299.000000,-14.500000,932.677481,169,6,2,5,0,96.153846,92.857143,3.296703,0.000000,9.890110,95.677816,0.211105,0.201980,695030.367500,6343,19,0.211105,-63.724302,0.000000,82
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NA - COZINHA INDUSTRIAL,NAA - FOGOES,110,11,10,657699.903000,657699.903000,657699.903000,0.000000,107,92,18,107,3,0.000000,0.000000,0.000000,0.000000,-482.000000,-3.000000,117.671337,107,0,0,0,3,97.272727,97.272727,0.000000,2.727273,16.363636,100.000000,0.199766,0.199766,657699.903000,505,11,0.199766,-8.167447,0.000000,83
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MF - AGRICOLAS E JARDINAGEM,MFA - ROCADEIRAS,30,3,10,747685.963500,606495.414000,597266.019000,9229.395000,27,25,5,30,0,12.986364,0.000000,0.000000,0.000000,-36.000000,0.000000,44.787302,26,1,2,1,0,90.000000,86.666667,3.333333,0.000000,16.666667,81.116330,0.227098,0.184214,747685.963500,199,3,0.227098,-81.271696,0.000000,84
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VG - TAPETES,VGC - TAPETES E CAPACHOS DE ENTRADA,90,9,10,608475.342273,603292.626273,594412.891773,8879.734500,87,77,13,90,0,13.610413,0.000000,0.000000,0.000000,-22088.000000,-90.000000,2176.932425,85,2,1,2,0,96.666667,94.444444,2.222222,0.000000,14.444444,99.148246,0.184815,0.183241,608475.342273,8078,9,0.184815,-69.297296,0.000000,85
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BL - LAVANDERIA,BLF - TABUAS DE PASSAR,19,2,10,600459.251583,600459.251583,600459.251583,0.000000,19,18,1,19,0,0.000000,0.000000,0.000000,0.000000,-5407.000000,-43.000000,470.936388,19,0,0,0,0,100.000000,100.000000,0.000000,0.000000,5.263158,100.000000,0.182380,0.182380,600459.251583,2162,2,0.182380,-96.782462,0.000000,86
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,"FA - GOLPE, PERFURACAO E FIXACAO ELETRICA",FAA - FURADEIRAS E PARAFUSADEIRAS ELETRICAS,40,4,10,611972.508000,586255.803000,584672.193000,1583.610000,37,26,14,40,0,23.284868,0.000000,0.000000,0.000000,-2460.000000,-4.500000,264.843346,36,1,1,2,0,92.500000,90.000000,2.500000,0.000000,35.000000,95.797735,0.185877,0.178066,611972.508000,1409,4,0.185877,-92.471545,0.000000,87
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SF - SELADORES E VERNIZES,SFA - SELADORES,10,1,10,578857.562500,578857.562500,578857.562500,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-1864.000000,-110.000000,118.891939,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.175819,0.175819,578857.562500,1258,1,0.175819,-58.804388,0.000000,88
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODD - ARMARIOS MODULARES,170,17,10,631505.836500,571238.776500,533211.031500,38027.745000,146,129,41,167,3,16.137837,0.000000,0.000000,0.000000,-444.000000,0.000000,214.917172,138,8,12,9,3,85.882353,81.176471,4.705882,1.764706,24.117647,90.456611,0.191810,0.173505,631505.836500,1053,17,0.191810,-71.889163,0.000000,89
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NC - PROCESSADORES INDUSTRIAIS,NCB - LIQUIDIFICADORES,100,10,10,564635.820000,562745.085000,558765.900000,3979.185000,97,62,38,98,2,0.612245,0.000000,0.000000,0.000000,-432.000000,-2.000000,101.348341,96,1,1,0,2,97.000000,96.000000,1.000000,2.000000,38.000000,99.665141,0.171499,0.170925,564635.820000,481,10,0.171499,-17.502442,0.000000,90
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SA - TINTAS,SAC - TINTAS ESMALTE,80,8,10,563797.466000,560922.146000,555328.481000,5593.665000,78,72,8,80,0,7.597051,0.000000,0.000000,0.000000,-7227.000000,-11.000000,883.088293,74,4,1,1,0,97.500000,92.500000,5.000000,0.000000,10.000000,99.490008,0.171245,0.170371,563797.466000,3739,8,0.171245,-78.440744,0.000000,91
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OC - QUARTO,OCA - ROUPEIROS,58,6,10,558347.107500,558347.107500,553517.422500,4829.685000,57,46,12,57,1,1.052632,0.000000,0.000000,0.000000,-268.000000,-3.000000,77.475104,55,2,0,0,1,98.275862,94.827586,3.448276,1.724138,20.689655,100.000000,0.169589,0.169589,558347.107500,356,6,0.169589,-25.493468,0.000000,92
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,ID - JARDIM,IDC - ESPETOS PARA JARDIM,70,7,10,613942.462000,553185.892000,547104.397000,6081.495000,59,60,10,64,6,36.830075,0.000000,0.000000,0.000000,-6273.000000,-58.500000,989.998012,57,2,0,5,6,84.285714,81.428571,2.857143,8.571429,14.285714,90.103866,0.186476,0.168022,613942.462000,3998,7,0.186476,-53.955402,0.000000,93
REDE_FISICA_SEM_LOJA93,W - LOUCAS E PIAS,WA - BACIAS E CAIXAS,WAA - BACIAS SANITARIAS,200,20,10,560272.440000,547328.460000,543685.275000,3643.185000,184,153,47,192,8,4.609375,0.000000,0.000000,0.000000,-645.000000,-2.000000,212.195366,180,4,5,3,8,92.000000,90.000000,2.000000,4.000000,23.500000,97.689699,0.170174,0.166243,560272.440000,897,20,0.170174,-60.070925,0.000000,94
REDE_FISICA_SEM_LOJA93,M - MAQUINAS E MOTORES,MJ - MARCENARIA,MJA - SERRAS ELETRICAS E CIRCULARES DE BANCADA,20,2,10,540657.904500,540657.904500,540657.904500,0.000000,20,12,8,20,0,0.000000,0.000000,0.000000,0.000000,-280.000000,-5.500000,19.848574,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,40.000000,100.000000,0.164217,0.164217,540657.904500,271,2,0.164217,33.158890,0.000000,95
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCA - ASSENTOS SANITARIOS,20,2,10,642045.545720,539790.348914,539790.348914,0.000000,18,17,3,19,1,26.640689,0.000000,0.000000,0.000000,-10946.000000,-15.500000,1898.435376,18,0,0,1,1,90.000000,90.000000,0.000000,5.000000,15.000000,84.073529,0.195011,0.163953,642045.545720,2808,2,0.195011,-94.150052,-0.000000,96
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,BDF - CESTAS ORGANIZADORAS,120,12,10,534813.056625,534813.056625,534076.376625,736.680000,120,108,12,120,0,0.159091,0.000000,0.000000,0.000000,-35619.000000,-181.500000,2550.149791,119,1,0,0,0,100.000000,99.166667,0.833333,0.000000,10.000000,100.000000,0.162441,0.162441,534813.056625,12867,12,0.162441,-79.195177,0.000000,97
REDE_FISICA_SEM_LOJA93,Q - BASICOS CONSTRUCAO,QJ - SUPORTES,QJC - SUPORTES FIXOS PARA PRATELEIRA,100,10,10,533283.252250,533283.252250,533283.252250,0.000000,100,90,10,100,0,0.000000,0.000000,0.000000,0.000000,-33721.000000,-244.000000,2183.665965,100,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.161977,0.161977,533283.252250,9207,10,0.161977,-3.426580,0.000000,98
REDE_FISICA_SEM_LOJA93,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCD - FORNOS,51,6,10,515766.310500,515766.310500,515766.310500,0.000000,50,42,9,50,1,0.000000,0.000000,0.000000,0.000000,-265.000000,-4.000000,74.681502,50,0,0,0,1,98.039216,98.039216,0.000000,1.960784,17.647059,100.000000,0.156656,0.156656,515766.310500,454,6,0.156656,-13.085005,0.000000,99
REDE_FISICA_SEM_LOJA93,I - ILUMINACAO,IC - COMERCIAL,ICA - LUMINARIAS,96,10,10,532856.682167,508828.587167,505951.902167,2876.685000,84,83,13,88,8,8.046976,0.000000,0.000000,0.000000,-11830.000000,-90.500000,1497.505923,83,1,1,3,8,87.500000,86.458333,1.041667,8.333333,13.541667,95.490702,0.161847,0.154549,532856.682167,3733,10,0.161847,-38.106316,-0.000000,100
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,EA - TOMADAS E INTERRUPTORES,"EAC - PLACAS, SUPORTES, MODULOS E MOLDURAS",170,17,10,511301.579995,508068.944995,508068.944995,0.000000,140,118,52,151,19,32.731873,0.000000,0.000000,0.000000,-135128.000000,-47.500000,7951.729290,140,0,3,8,19,82.352941,82.352941,0.000000,11.176471,30.588235,99.367764,0.155300,0.154318,511301.579995,14143,17,0.155300,26.573124,-0.000000,101
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BK - HIGIENE E LIMPEZA,BKA - LIXEIRAS,93,10,10,524909.231000,501752.174000,474162.374000,27589.800000,89,84,9,93,0,11.963729,0.000000,0.000000,0.000000,-7435.000000,-55.000000,669.192497,82,7,0,4,0,95.698925,88.172043,7.526882,0.000000,9.677419,95.588369,0.159433,0.152400,524909.231000,5287,10,0.159433,-49.390925,0.000000,102
REDE_FISICA_SEM_LOJA93,"K - CAMA, MESA E BANHO",KB - MESA,KBH - PANOS DE COPA E FOGAO,146,15,10,533196.454750,500247.559750,482045.652250,18201.907500,142,135,11,146,0,8.715719,0.000000,0.000000,0.000000,-14377.000000,-66.000000,3200.491882,135,7,0,4,0,97.260274,92.465753,4.794521,0.000000,7.534247,93.820496,0.161950,0.151943,533196.454750,11548,15,0.161950,-82.666240,0.000000,103
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SC - ADERENTES E VEDADORES,"SCC - ADESIVOS, MASSAS E COLAS",70,7,10,473935.554750,473852.394750,473097.549750,754.845000,69,60,10,70,0,0.897959,0.000000,0.000000,0.000000,-10333.000000,-84.500000,736.722603,68,1,1,0,0,98.571429,97.142857,1.428571,0.000000,14.285714,99.982453,0.143951,0.143925,473935.554750,6117,7,0.143951,-42.089199,0.000000,104
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UA - DUCHAS E CHUVEIROS,UAB - RESISTENCIAS ELETRICAS,120,12,10,487320.731250,471216.041250,428900.306250,42315.735000,116,84,36,120,0,4.785663,0.000000,0.000000,0.000000,-4048.000000,-2.000000,1210.757738,111,5,2,2,0,96.666667,92.500000,4.166667,0.000000,30.000000,96.695259,0.148016,0.143125,487320.731250,5741,12,0.148016,-95.813714,0.000000,105
REDE_FISICA_SEM_LOJA93,"K - CAMA, MESA E BANHO",KA - CAMA,KAI - FRONHAS,82,11,10,494001.234000,463688.184000,448786.549000,14901.635000,77,71,11,80,2,13.616766,0.000000,0.000000,0.000000,-6271.000000,-74.500000,1525.613238,76,1,0,3,2,93.902439,92.682927,1.219512,2.439024,13.414634,93.863770,0.150045,0.140838,494001.234000,5163,11,0.150045,-83.600112,0.000000,106
REDE_FISICA_SEM_LOJA93,D - ELETROS,DC - ELETRODOMESTICOS PARA COZINHA,DCE - COIFAS E DEPURADORES,100,10,10,536277.493500,462103.498500,429184.108500,32919.390000,97,47,53,99,1,4.747475,0.000000,0.000000,0.000000,-124.000000,0.000000,74.816658,94,3,0,2,1,97.000000,94.000000,3.000000,1.000000,53.000000,86.168729,0.162886,0.140357,536277.493500,337,10,0.162886,-68.417508,0.000000,107
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BE - ARMAZENAR,BEC - POTES - PRESENTES,223,23,10,457152.892000,455510.450500,453561.230500,1949.220000,222,200,23,223,0,0.217480,0.000000,0.000000,0.000000,-14856.000000,-46.000000,1521.174062,221,1,1,0,0,99.551570,99.103139,0.448430,0.000000,10.313901,99.640724,0.138853,0.138354,457152.892000,8496,23,0.138853,-68.125359,0.000000,108
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,"BBK - JARRAS, GARRAFAS E DECANTERS - PRESENTES",146,15,10,474241.017250,449341.558750,432700.119250,16641.439500,132,127,19,142,4,21.471823,0.000000,0.000000,0.000000,-9986.000000,-37.500000,1318.332739,124,8,2,8,4,90.410959,84.931507,5.479452,2.739726,13.013699,94.749619,0.144043,0.136481,474241.017250,7126,15,0.144043,-75.188623,0.000000,109
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODC - BALCOES E GABINETES PARA COZINHA,162,17,10,538885.231500,441378.661500,400708.486500,40670.175000,134,111,51,152,10,13.221433,0.000000,0.000000,0.000000,-178.000000,0.000000,152.370779,124,10,10,8,10,82.716049,76.543210,6.172840,6.172840,31.481481,81.905875,0.163678,0.134062,538885.231500,587,17,0.163678,-50.069029,0.000000,110
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBL - SALADEIRAS E TIGELAS - PRESENTES,100,10,10,465913.428444,429383.501094,427044.941094,2338.560000,89,75,25,98,2,32.256176,0.000000,0.000000,0.000000,-6034.000000,-24.500000,4459.749693,88,1,2,7,2,89.000000,88.000000,1.000000,2.000000,25.000000,92.159503,0.141514,0.130419,465913.428444,4819,10,0.141514,-83.664794,-0.000000,111
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VC - OBJETOS PARA JARDIM,VCB - GRAMAS ARTIFICIAS,30,3,10,421659.241500,406867.891500,406867.891500,0.000000,29,27,3,30,0,12.727273,0.000000,0.000000,0.000000,-2353.000000,-51.500000,183.491342,29,0,0,1,0,96.666667,96.666667,0.000000,0.000000,10.000000,96.492108,0.128073,0.123580,421659.241500,1395,3,0.128073,-8.909996,0.000000,112
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAN - BALCOES E BUFFETS,60,6,10,456539.895000,393103.305000,331718.730000,61384.575000,56,59,1,60,0,16.202288,0.000000,0.000000,0.000000,-192.000000,-3.000000,92.466239,52,4,2,2,0,93.333333,86.666667,6.666667,0.000000,1.666667,86.104919,0.138667,0.119399,456539.895000,517,6,0.138667,-72.270726,0.000000,113
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBG - TACAS - PRESENTES,123,13,10,392029.951469,377774.185469,372696.154469,5078.031000,112,111,12,122,1,105.324898,0.000000,0.000000,0.000000,-23469.000000,-66.000000,3759.633214,109,3,2,8,1,91.056911,88.617886,2.439024,0.813008,9.756098,96.363603,0.119073,0.114743,392029.951469,3673,13,0.119073,-81.899942,-0.000000,114
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UC - ACESSORIOS PARA BANHEIRO,UCK - ESTRADOS PARA BANHEIRO,20,2,10,360913.595000,360913.595000,360913.595000,0.000000,20,18,2,20,0,0.000000,0.000000,0.000000,0.000000,-3187.000000,-132.500000,162.755614,20,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.109622,0.109622,360913.595000,2083,2,0.109622,40.099884,0.000000,115
REDE_FISICA_SEM_LOJA93,D - ELETROS,DE - ELETROPORTATEIS PARA COZINHA,DEA - LIQUIDIFICADORES E MISTURADORES,50,6,10,353076.916500,352004.236500,352004.236500,0.000000,45,33,17,48,2,13.333333,0.000000,0.000000,0.000000,-976.000000,-2.000000,161.052836,45,0,1,2,2,90.000000,90.000000,0.000000,4.000000,34.000000,99.696191,0.107242,0.106916,353076.916500,950,6,0.107242,-65.670211,0.000000,116
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBI - BULES E GARRAFAS TERMICAS,95,10,10,404118.425500,347445.074500,303999.224500,43445.850000,83,88,7,95,0,78.015910,0.000000,0.000000,0.000000,-3368.000000,-36.000000,964.978555,73,10,2,10,0,87.368421,76.842105,10.526316,0.000000,7.368421,85.976054,0.122745,0.105531,404118.425500,5737,10,0.122745,-82.813751,0.000000,117
REDE_FISICA_SEM_LOJA93,E - MATERIAIS ELETRICOS,"EC - CAIXAS, DUTOS E CALHAS ELETRICAS",ECR - CAIXAS E PLACAS PARA MECANISMOS,90,9,10,342866.700500,342374.460500,341494.875500,879.585000,79,76,14,84,6,14.535288,0.000000,0.000000,0.000000,-39141.000000,-176.500000,5011.782385,77,2,1,4,6,87.777778,85.555556,2.222222,6.666667,15.555556,99.856434,0.104140,0.103991,342866.700500,6945,9,0.104140,-69.480440,0.000000,118
REDE_FISICA_SEM_LOJA93,"K - CAMA, MESA E BANHO",KA - CAMA,KAB - LENCOIS,80,8,10,351624.192500,332875.602500,311015.862500,21859.740000,73,67,13,77,3,11.113244,0.000000,0.000000,0.000000,-1586.000000,-14.000000,576.092232,69,4,1,3,3,91.250000,86.250000,5.000000,3.750000,16.250000,94.668003,0.106800,0.101106,351624.192500,2336,8,0.106800,-55.414783,0.000000,119
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OD - COZINHA E AREA DE SERVICO,ODI - PANELEIROS,80,8,10,353670.313500,323591.803500,284100.253500,39491.550000,69,41,39,76,4,15.527762,0.000000,0.000000,0.000000,-68.000000,0.000000,53.918831,64,5,3,4,4,86.250000,80.000000,6.250000,5.000000,48.750000,91.495325,0.107422,0.098286,353670.313500,244,8,0.107422,-72.081970,0.000000,120
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OC - QUARTO,OCL - CONJUNTOS DE CAMA BOX,10,1,10,359390.745000,318045.735000,318045.735000,0.000000,9,10,0,10,0,1330.352941,0.000000,0.000000,0.000000,1641.000000,-15.500000,41.952889,9,0,0,1,0,90.000000,90.000000,0.000000,0.000000,0.000000,88.495806,0.109159,0.096602,359390.745000,330,1,0.109159,-95.712021,0.000000,121
REDE_FISICA_SEM_LOJA93,D - ELETROS,DA - AR E VENTILACAO,DAJ - SUPORTES PARA AR CONDICIONADO,69,7,10,308749.140000,307288.275000,306746.475000,541.800000,65,61,8,68,1,6.562500,0.000000,0.000000,0.000000,-3277.000000,-19.000000,245.179613,64,1,2,1,1,94.202899,92.753623,1.449275,1.449275,11.594203,99.526844,0.093778,0.093334,308749.140000,2460,7,0.093778,30.366208,0.000000,122
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VA - OBJETOS PARA SALA E QUARTO,"VAB - CAPAS, PROTETORES E MANTAS PARA SOFA",110,11,10,323742.517000,294191.548000,290647.588000,3543.960000,92,97,13,110,0,43.187916,0.000000,0.000000,0.000000,-6672.000000,-50.000000,933.761025,89,3,1,17,0,83.636364,80.909091,2.727273,0.000000,11.818182,90.872077,0.098332,0.089356,323742.517000,3073,11,0.098332,-69.992162,0.000000,123
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BK - HIGIENE E LIMPEZA,BKJ - LIMPEZA E MANUTENCAO,38,4,10,284796.151500,284796.151500,284796.151500,0.000000,38,29,9,38,0,0.000000,0.000000,0.000000,0.000000,-4541.000000,-44.000000,273.155542,38,0,0,0,0,100.000000,100.000000,0.000000,0.000000,23.684211,100.000000,0.086502,0.086502,284796.151500,3092,4,0.086502,-12.440251,0.000000,124
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBF - CANECAS - PRESENTES,158,16,10,333276.070225,276784.972975,258074.382475,18710.590500,136,114,44,157,1,60.953327,0.000000,0.000000,0.000000,-9791.000000,-1.500000,1847.394091,127,9,3,18,1,86.075949,80.379747,5.696203,0.632911,27.848101,83.049759,0.101227,0.084069,333276.070225,7721,16,0.101227,-60.041366,0.000000,125
REDE_FISICA_SEM_LOJA93,A - AUTOMOTIVO,AA - PNEUS,AAB - PNEUS DE UTILITARIOS E SUVS,30,3,10,274737.424500,273829.279500,272866.534500,962.745000,28,19,11,29,1,5.172414,0.000000,0.000000,0.000000,-219.000000,-0.500000,54.797222,27,1,0,1,1,93.333333,90.000000,3.333333,3.333333,36.666667,99.669450,0.083447,0.083171,274737.424500,166,3,0.083447,-92.064933,0.000000,126
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBH - XICARAS,239,24,10,324593.401125,271377.773625,257826.520875,13551.252750,209,126,113,230,9,23.632501,0.000000,0.000000,0.000000,-9407.000000,0.000000,2054.841297,200,9,5,16,9,87.447699,83.682008,3.765690,3.765690,47.280335,83.605450,0.098590,0.082427,324593.401125,4754,24,0.098590,-68.052360,0.000000,127
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UE - BASES E ACABAMENTOS,UEA - ACABAMENTOS PARA REGISTROS,20,2,10,285849.795000,264711.020000,264711.020000,0.000000,19,15,5,20,0,16.839344,0.000000,0.000000,0.000000,-1706.000000,-35.000000,278.365569,19,0,0,1,0,95.000000,95.000000,0.000000,0.000000,25.000000,92.604936,0.086822,0.080402,285849.795000,1165,2,0.086822,-80.962096,0.000000,128
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BB - SERVIR - PRESENTES,BBE - COPOS E JOGOS DE COPOS,164,18,10,282877.019250,260715.435750,255866.189250,4849.246500,147,152,12,163,1,68.021686,0.000000,0.000000,0.000000,-8703.000000,-56.500000,1638.174965,140,7,2,14,1,89.634146,85.365854,4.268293,0.609756,7.317073,92.165647,0.085920,0.079188,282877.019250,5508,18,0.085920,-52.678360,0.000000,129
REDE_FISICA_SEM_LOJA93,S - TINTAS E QUIMICOS,SA - TINTAS,SAE - TINTAS ESPECIAIS,10,1,10,260102.986500,260102.986500,260102.986500,0.000000,10,9,1,10,0,0.000000,0.000000,0.000000,0.000000,-1854.000000,-186.500000,99.109453,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,10.000000,100.000000,0.079002,0.079002,260102.986500,1367,1,0.079002,-12.273387,0.000000,130
REDE_FISICA_SEM_LOJA93,F - FERRAMENTAS,"FA - GOLPE, PERFURACAO E FIXACAO ELETRICA",FAD - COMBOS DE FERRAMENTAS ELETRICAS,8,1,8,255670.380000,255670.380000,255670.380000,0.000000,8,8,0,8,0,0.000000,0.000000,0.000000,0.000000,-145.000000,-17.000000,20.290476,8,0,0,0,0,100.000000,100.000000,0.000000,0.000000,0.000000,100.000000,0.077656,0.077656,255670.380000,128,1,0.077656,75.495193,0.000000,131
REDE_FISICA_SEM_LOJA93,D - ELETROS,DB - REFRIGERACAO,DBC - BEBEDOUROS,10,1,10,232789.221000,232789.221000,232789.221000,0.000000,10,8,2,10,0,0.000000,0.000000,0.000000,0.000000,-216.000000,-15.000000,36.222222,10,0,0,0,0,100.000000,100.000000,0.000000,0.000000,20.000000,100.000000,0.070706,0.070706,232789.221000,186,1,0.070706,-98.860525,0.000000,132
REDE_FISICA_SEM_LOJA93,N - INDUSTRIAL E NEGOCIOS,NB - REFRIGERACAO E CONSERVACAO INDUSTRIAL,NBD - VITRINES E ESTUFAS,70,7,10,236164.939500,231999.169500,230216.269500,1782.900000,69,47,23,70,0,2.142857,0.000000,0.000000,0.000000,-240.000000,0.000000,65.204296,67,2,1,0,0,98.571429,95.714286,2.857143,0.000000,32.857143,98.236076,0.071731,0.070466,236164.939500,356,7,0.071731,-74.407898,0.000000,133
REDE_FISICA_SEM_LOJA93,U - METAIS E ACESSORIOS,UD - REGISTROS E VALVULAS,"UDC - VALVULAS PARA PIAS, TANQUES, LAVATORIOS E CUBAS",50,5,10,253826.040000,229480.005000,229480.005000,0.000000,46,45,5,50,0,12.737234,0.000000,0.000000,0.000000,-7934.000000,-42.500000,551.130379,46,0,1,3,0,92.000000,92.000000,0.000000,0.000000,10.000000,90.408378,0.077096,0.069701,253826.040000,4440,5,0.077096,-71.412986,0.000000,134
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OC - QUARTO,OCB - ARARAS E CABIDEIROS,40,4,10,229599.247500,229104.277500,229104.277500,0.000000,39,36,4,40,0,7.125000,0.000000,0.000000,0.000000,-1389.000000,-30.000000,172.214010,39,0,0,1,0,97.500000,97.500000,0.000000,0.000000,10.000000,99.784420,0.069737,0.069587,229599.247500,1411,4,0.069737,-75.120751,0.000000,135
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAM - APARADORES,69,7,10,224881.230000,223044.045000,223044.045000,0.000000,67,67,2,69,0,10.434783,0.000000,0.000000,0.000000,-325.000000,-3.000000,97.668101,67,0,0,2,0,97.101449,97.101449,0.000000,0.000000,2.898551,99.183042,0.068304,0.067746,224881.230000,364,7,0.068304,-48.970548,-0.000000,136
REDE_FISICA_SEM_LOJA93,O - MOVEIS,OA - SALA DE ESTAR E JANTAR,OAD - POLTRONAS RECLINAVEIS,30,3,10,263697.210000,222185.670000,219812.880000,2372.790000,28,30,0,30,0,9.335165,0.000000,0.000000,0.000000,-111.000000,-4.000000,52.675000,27,1,0,2,0,93.333333,90.000000,3.333333,0.000000,0.000000,84.257877,0.080094,0.067485,263697.210000,189,3,0.080094,-60.693051,0.000000,137
REDE_FISICA_SEM_LOJA93,B - UTILIDADES DOMESTICAS,BD - ORGANIZAR,"BDL - ESCORREDORES DE PRATOS, COPOS E TALHERES - PRESENTES",38,4,10,280200.144000,220049.781000,220049.781000,0.000000,33,32,6,38,0,76.185219,0.000000,0.000000,0.000000,-1609.000000,-48.000000,397.898106,33,0,1,4,0,86.842105,86.842105,0.000000,0.000000,15.789474,78.533072,0.085106,0.066837,280200.144000,1988,4,0.085106,-83.317750,0.000000,138
REDE_FISICA_SEM_LOJA93,V - DECORACAO,VA - OBJETOS PARA SALA E QUARTO,VAS - ALMOFADAS,58,6,10,227646.790000,215545.645000,215545.645000,0.000000,55,54,4,58,0,18.862831,0.000000,0.000000,0.000000,-2362.000000,-24.500000,270.659974,55,0,0,3,0,94.827586,94.827586,0.000000,0.000000,6.896552,94.684245,0.069144,0.065469,227646.790000,1662,6,0.069144,-70.499184,0.000000,139
